Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.34,1.173053468976702,20.3976776770183,0.0576143363390916,14.908951350620814,0.31141737954957144,-1.0,-1.0,-1.0,0.47701792206083027,-1.0,3.7618890489850725,8.46686121395656,544928960.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.43070343562535,545000000.0,-1.0,10107149.67857143,190.94390433175224,887308233.1428572,18292842.23214286,2630388.5535714286,698338587.4285715,-1.0,-1.0,-1.0,65563367.21428572,10008310.955357144,1228767328.9285715,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.35,0.9211488564809164,20.63508892059326,0.015634836473812634,13.121848742167154,0.3327777038017909,-1.0,-1.0,-1.0,0.5032739440600077,-1.0,3.3035993576049805,9.011976937452951,544910944.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.90162865320841,545000000.0,-1.0,10424452.666666666,206.59854125976562,942475733.3333334,19144522.0,2851700.1666666665,747805056.0,-1.0,-1.0,-1.0,68548960.0,10387020.333333334,1295041590.0859375,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.36,0.7386562824249266,19.367925916399276,0.6352748572826385,11.184815815516881,0.30197868176868986,-1.0,-1.0,-1.0,0.4253906267029898,-1.0,2.7965733664376393,1.6906593016215734,544957613.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.63701711382184,545000000.0,-1.0,8525870.57142857,155.33216421944755,746125769.1428572,15490207.142857144,19800895.035714287,589780498.2857143,-1.0,-1.0,-1.0,55628896.0,8459680.285714285,1031797276.7232143,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.37,0.5984240571657816,14.803942998250326,0.07226252555847167,9.018121401468912,0.2736734624874468,-1.0,-1.0,-1.0,0.36616647243499756,-1.0,2.117178201675415,0.22940764824549356,544961397.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.26180362701416,545000000.0,-1.0,7393472.5,57.36412048339844,671917413.3333334,15294644.253580729,1630991.625,528575376.0,-1.0,-1.0,-1.0,52928898.666666664,7995152.5869140625,731115593.96875,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.38,0.9312654903956822,14.701036137129579,0.03940337204507417,11.042305810110909,0.15305082074233464,-1.0,-1.0,-1.0,0.3604474365711212,-1.0,3.844693660736084,9.414371524538312,544918976.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.21457345145089,545000000.0,-1.0,7612146.214285715,176.6796133858817,628319003.4285715,13880257.464285715,1801452.5714285714,471418596.5714286,-1.0,-1.0,-1.0,51029949.428571425,7564414.785714285,956692349.25,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.39,0.5374958004270282,12.020496913364955,0.07397931388446262,7.434951509748187,0.1756277326494455,-1.0,-1.0,-1.0,0.26733313288007465,-1.0,1.9072228840419225,7.691351652145386,544930889.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.714340925216675,545000000.0,-1.0,6227648.857142857,196.536381312779,627135375.1428572,9851783.31501116,1960557.642857143,496308132.5714286,-1.0,-1.0,-1.0,37340665.14285714,5643693.77999442,885298976.1830357,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.4,0.7796543495995658,19.32753644670759,0.3158563332898276,9.772118977137975,0.32978661225310396,-1.0,-1.0,-1.0,0.4039547187941415,-1.0,3.249644007001604,9.109685395445142,544917147.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.4974993126733,545000000.0,-1.0,10321230.57142857,145.5791756766183,1342962464.0,18663906.417689733,2828433.4285714286,1134231954.2857144,-1.0,-1.0,-1.0,67590873.14285715,10203525.27483259,1288965109.0,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.41,0.7435255902154105,19.374368940080917,0.13662391901016233,11.202261516026088,0.26344527849661453,-1.0,-1.0,-1.0,0.42527174949645996,-1.0,2.824467045920236,5.135295919009617,544921472.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.64661140101297,545000000.0,-1.0,8995582.57142857,158.2303946358817,789872290.2857143,16377748.266462054,2197764.9821428573,620889179.4285715,-1.0,-1.0,-1.0,59098440.0,8936665.266462054,1077916966.0736606,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.42,1.2840338150660198,21.654658963282902,0.04631645593326536,17.99246883392334,0.34626549171904725,-1.0,-1.0,-1.0,0.5392461158335209,-1.0,3.234475294748942,16.596433858076733,544906570.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.19706122080485,545000000.0,-1.0,10229847.90625,204.69297790527344,911643285.3333334,18891843.747395832,2920975.5390625,716414181.3333334,-1.0,-1.0,-1.0,66915700.0,10254376.172526041,1220547688.75,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.43,1.3507183988889058,24.29607288291057,0.5537061889966329,17.510332743326824,0.4416276390353839,-1.0,-1.0,-1.0,0.5808778554201126,-1.0,4.489727973937988,10.623203913370768,544912544.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.95974270502726,545000000.0,-1.0,10843746.0,185.94255574544272,938252213.3333334,20127147.020833332,2585459.3958333335,743270533.3333334,-1.0,-1.0,-1.0,72142404.58333333,10900428.083333334,1239667899.6380208,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.44,12.767654458681742,36.88918431599935,0.4798647401233514,13.168929100036621,0.49802069474632543,-1.0,-1.0,-1.0,1.5436871846516926,-1.0,3.262604236602783,6.505721688270569,544889376.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.526584227879844,545000000.0,-1.0,11099762.367675781,191.28519694010416,990097997.3333334,20372345.925130207,3223826.8333333335,780043434.6666666,-1.0,-1.0,-1.0,72558089.33333333,11061386.310872396,1348018070.2630208,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.45,0.7741890805108207,18.910422733851842,0.011714735001857771,11.199603489467076,0.2464826830795833,-1.0,-1.0,-1.0,0.40708839893341064,-1.0,3.3043552126203264,6.904536902904511,544910893.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.3870301927839,545000000.0,-1.0,10056791.714285715,186.65321568080358,880818852.5714285,18464959.14285714,2690834.0,696604928.0,-1.0,-1.0,-1.0,65826766.85714286,10034451.714285715,1193935035.169643,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.46,0.66651565687997,21.521797725132533,0.06024033619490051,11.560394014631,0.2760910562106541,-1.0,-1.0,-1.0,0.43545650584357126,-1.0,2.685581615992955,8.34256625175476,544948196.5714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.69289786475046,545000000.0,-1.0,9404460.57142857,142.86717442103796,669305536.0,17375000.57142857,2104296.535714286,509769458.28571427,-1.0,-1.0,-1.0,60715497.14285714,9477724.57142857,849274514.6205357,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.47,0.9554526465279716,13.588375310812678,0.018242889616106213,11.191150120326451,0.26498352204050335,-1.0,-1.0,-1.0,0.40304634400776457,-1.0,3.1757852009364536,0.3503338268824986,544918592.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.39098031180245,545000000.0,-1.0,8779957.285714285,145.30381556919642,865700644.5714285,15435928.857142856,2797889.5714285714,721533970.2857143,-1.0,-1.0,-1.0,57379462.28571428,8488440.214285715,1235704318.640625,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.48,0.8020683356693813,10.221971256392342,0.007824492726025943,10.68911361694336,0.11822124198079108,-1.0,-1.0,-1.0,0.3124216284070696,-1.0,1.9243882043021066,15.335028367383137,544924150.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.96041297912598,545000000.0,-1.0,5109206.758928572,151.66231863839286,578126416.0,10113051.922433035,1372352.450892857,452035372.5714286,-1.0,-1.0,-1.0,35288209.14285714,5257923.346540178,792784156.6428572,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.49,0.7332608870097569,13.826349547931127,0.003655067195982772,10.751602172851562,0.18883291179580347,-1.0,-1.0,-1.0,0.2951589109642165,-1.0,1.9121171406337194,9.089906079428536,544920749.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.268312317984446,545000000.0,-1.0,7951167.446428572,146.38600376674108,659802857.1428572,14033422.48046875,2270656.879464286,507126718.85714287,-1.0,-1.0,-1.0,52352612.571428575,7813358.74609375,899270839.2008928,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.5,0.8079918793269566,18.644628252301896,0.08116642651813369,11.057434354509626,0.26236364444983856,-1.0,-1.0,-1.0,0.41670507192611694,-1.0,3.391389778682164,9.287398500101906,544912557.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.46486043930054,545000000.0,-1.0,10404594.285714285,193.83014351981026,921343894.8571428,18941004.27176339,2850783.4285714286,727056365.7142857,-1.0,-1.0,-1.0,68338665.14285715,10330505.70033482,1258502834.3638394,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.51,1.1451329163142614,21.561422081930296,0.4290633222886494,15.674892153058734,0.4959769930158342,-1.0,-1.0,-1.0,0.5563694408961705,-1.0,3.9899930272783553,8.699622196810585,544903862.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.42765365328108,545000000.0,-1.0,9967576.214285715,176.63355364118303,901855296.0,18483290.5,2473504.5133928573,717969163.4285715,-1.0,-1.0,-1.0,65291667.428571425,9997840.57142857,1209984421.7767856,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.52,0.9894629716873169,18.594068666920066,0.030710638908203674,13.370057582855225,0.25677793473005295,-1.0,-1.0,-1.0,0.45963966101408005,-1.0,4.041998267173767,6.6964050233364105,544992768.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.87473666667938,545000000.0,-1.0,9448288.875,176.36559677124023,837464400.0,17258304.0625,2507549.46875,662844864.0,-1.0,-1.0,-1.0,61909764.5,9395898.25,1138211421.71875,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.53,0.8966684341430664,21.01930872599284,0.03354760911315677,13.300678888956705,0.27076423664887744,-1.0,-1.0,-1.0,0.5145819783210754,-1.0,3.360730012257894,9.68109412988027,545068448.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.31624984741211,545000000.0,-1.0,9868795.166666666,213.00798543294272,895852450.5016276,18583693.0,2692697.75,707170368.0,-1.0,-1.0,-1.0,67223582.66666667,10013032.333333334,1165028756.3098958,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.54,0.7753632409232003,18.81825746808733,0.025915873769138512,11.15146963936942,0.2726938799023628,-1.0,-1.0,-1.0,0.40811067819595337,-1.0,3.337001255580357,7.761462322303227,544702701.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.537688629967825,545000000.0,-1.0,10748688.857142856,200.0853315080915,951448778.5170201,19530033.48716518,2816949.4285714286,750733165.7142857,-1.0,-1.0,-1.0,70925601.14285715,10657426.344308035,1300131031.609375,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.55,0.6706659495830536,16.60005497932434,0.021936604753136628,9.79850697517395,0.26918869093060493,-1.0,-1.0,-1.0,0.355566181242466,-1.0,2.910990297794342,7.222651280462742,544917768.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.72225099802017,545000000.0,-1.0,9120025.5,174.0328483581543,812425667.3125,16573320.522949219,2204284.21875,640578800.0,-1.0,-1.0,-1.0,60666578.0,9041583.522949219,1114275560.8222656,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.56,0.7365070581436157,28.468376795450848,0.013362782774493084,8.206878980000814,0.3276461685697238,-1.0,-1.0,-1.0,0.5003815193970998,-1.0,3.5409610271453857,0.3255446255207062,544948042.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.707724809646606,545000000.0,-1.0,9295180.833333334,111.38164774576823,731861168.0,16536145.166666666,2030380.75,594890773.3333334,-1.0,-1.0,-1.0,58750338.666666664,9114645.833333334,990919305.8567709,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.57,0.8592757667813983,15.587231227329799,0.03619020116249363,9.84795079912458,0.26925288633044275,-1.0,-1.0,-1.0,0.4433432306562151,-1.0,2.877489294324602,8.937825696808952,544941677.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.83221331664494,545000000.0,-1.0,8865751.42857143,142.8799307686942,1333345675.4285715,17474090.318917412,2443756.0714285714,1142488960.0,-1.0,-1.0,-1.0,61492565.71428572,9159207.604631696,1148749566.8705356,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.58,0.6002511978149414,15.279772703136716,0.033069100072939984,11.444026674543109,0.4890867511608771,-1.0,-1.0,-1.0,0.29915112044130054,-1.0,1.6744600704738073,7.680865560259138,544965650.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.336698395865305,545000000.0,-1.0,8645671.589285715,182.41212245396204,586955108.5714285,16160818.900111606,1658217.078125,454236946.28571427,-1.0,-1.0,-1.0,49402843.428571425,8809982.421875,838613376.015625,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.59,0.7006248916898455,7.953250340053012,0.002316827952329586,7.238199506487165,0.09404570788943338,-1.0,-1.0,-1.0,0.23971347297940934,-1.0,3.6110950197492326,5.204779488699777,544844589.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.12815829685756,545000000.0,-1.0,4856555.928571428,153.07831682477678,595331903.0535715,7312119.549665178,1969651.142857143,447972662.85714287,-1.0,-1.0,-1.0,38216861.71428572,4286955.978236607,891754785.3794643,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.6,0.6748414039611816,16.542069911956787,0.0097949127666652,9.702140092849731,0.2684406688204035,-1.0,-1.0,-1.0,0.35619334876537323,-1.0,2.890666127204895,8.186343789100647,544929824.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.082513213157654,545000000.0,-1.0,9319786.5,173.51104736328125,819063456.8125,17079663.90246582,2388354.8125,647037088.0,-1.0,-1.0,-1.0,60555827.0,9289222.40246582,1112141420.859375,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.61,0.7753081492015294,18.888545445033483,0.022606752546770213,11.113679340907506,0.24758514030171289,-1.0,-1.0,-1.0,0.4073290654591152,-1.0,3.338496140071324,9.05475926399231,544896109.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.0862945999418,545000000.0,-1.0,10637404.142857144,196.97435215541296,936201529.1428572,19450058.892020088,2576861.3571428573,738111689.1428572,-1.0,-1.0,-1.0,70408012.57142857,10588118.89202009,1271022577.0200894,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.62,0.942508476121085,27.286739621843612,0.023229529415922486,15.999598366873604,0.5028896331787108,-1.0,-1.0,-1.0,0.5599607995578221,-1.0,3.83999456678118,15.101276674440928,544889682.2857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.241472652980256,545000000.0,-1.0,10542080.714285715,193.71666608537947,929159915.3867188,19261218.14285714,2628546.6473214286,735916546.2857143,-1.0,-1.0,-1.0,68374990.85714285,10486361.142857144,1266140888.4486606,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.63,0.9571223429271153,27.329341888427734,0.17205509463591231,14.847185679844447,0.372606576819505,-1.0,-1.0,-1.0,0.5510407941681998,-1.0,3.8700403485979353,15.008916735649109,544900278.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.6077264547348,545000000.0,-1.0,10932071.42857143,206.09791782924108,964862343.4285715,19932229.076311383,2721667.214285714,761121673.1428572,-1.0,-1.0,-1.0,71951068.57142857,10864290.504882812,1311357496.6785715,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.64,1.0430543025334675,23.364592944582302,0.3632295032342275,17.59796396891276,0.4335732691300412,-1.0,-1.0,-1.0,0.5141322078804175,-1.0,3.2759414513905845,1.539403150478999,544896554.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.117945194244385,545000000.0,-1.0,11273771.145833334,212.56042989095053,1042750826.6666666,20577962.396484375,27395707.333333332,796401274.6666666,-1.0,-1.0,-1.0,73509910.66666667,11188611.124348959,1402333324.140625,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.65,0.8514036887458393,29.469933918544225,0.012921747433470675,14.444326945713588,0.3818116911820003,-1.0,-1.0,-1.0,0.547749902520861,-1.0,3.718048708779471,0.2626896756035941,544967131.4285715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.29747697285244,545000000.0,-1.0,9173911.42857143,78.55523245675224,812614601.8331473,16446859.142857144,2362679.6071428573,637472403.4285715,-1.0,-1.0,-1.0,59871458.28571428,9006560.5,1144829056.84375,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.66,0.9335705893380302,14.742100306919642,0.02649113416139567,11.141052791050502,0.2827367587015033,-1.0,-1.0,-1.0,0.3948059933526175,-1.0,4.26276091166905,4.641659843070166,544907337.1428572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.9508308683123,545000000.0,-1.0,10188618.92857143,194.6959708077567,866164022.8571428,18490488.285714287,2679427.3571428573,704841325.7142857,-1.0,-1.0,-1.0,66734906.28571428,10100052.214285715,1205224709.325893,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.67,0.45712716238839285,14.613608224051339,0.06035845580377748,7.383877345493862,0.230946031132979,-1.0,-1.0,-1.0,0.26048686674662996,-1.0,2.315020833696638,0.3219384636197771,544936109.7142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.98871624469757,545000000.0,-1.0,8441731.42857143,100.42713710239956,702886816.0,14998260.11439732,2250282.8571428573,541814802.2857143,-1.0,-1.0,-1.0,52814212.571428575,8271111.114397322,923561933.96875,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
0.68,0.5678861141204835,9.975852148873466,0.0350440607539245,7.610146386282785,0.11918288229831628,-1.0,-1.0,-1.0,0.29426819937569754,-1.0,1.8603384154183524,9.025097591536385,544959094.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.85590142863138,545000000.0,-1.0,5245705.857142857,155.09221976143974,578579989.7142857,10384100.61077009,1509048.5714285714,462972525.71428573,-1.0,-1.0,-1.0,35024464.0,5401246.039341518,806504744.6272322,0.8303509950637817,263.5,32.0,7094.0,1.0,16.43876838684082,2621.0,4754803452.0,1920.0,3.0,53.0,48.0,45.0,57.0,40.0,39.0,90.0,545.0,2.0,35.002726316452026,1.0811686515808103,3196.0,0.5,2.5107741355896
